Transition,TwoLegged,Angle,Distance,PlayerType_C,PlayerType_F,PlayerType_G,Competition_EURO,Competition_NBA,Competition_SLO1,Competition_U14,Competition_U16,Movement_dribble or cut,Movement_drive,Movement_no,target
0,1,3.81,4.84,0,0,1,0,0,1,0,0,0,0,1,1
0,1,51.04,5.37,0,0,1,0,0,1,0,0,0,0,1,1
0,1,20.96,3.45,0,0,1,0,0,1,0,0,0,0,1,1
1,0,76.5,2.48,0,0,1,0,0,1,0,0,0,0,1,3
0,0,1.74,1.76,0,0,1,0,0,1,0,0,0,0,1,6
1,0,50.52,1.25,0,0,1,0,0,1,0,0,1,0,0,2
0,1,39.73,7.54,0,0,1,0,0,1,0,0,0,0,1,1
0,1,77.47,7.13,0,0,1,0,0,1,0,0,0,0,1,1
0,1,76.29,5.62,0,0,1,0,0,1,0,0,0,0,1,1
0,1,50.89,1.17,0,0,1,0,0,1,0,0,0,0,1,2
0,1,45.7,3.22,0,0,1,0,0,1,0,0,0,0,1,1
1,1,82.61,4.92,0,0,1,0,0,1,0,0,0,0,1,1
0,0,51.6,2.67,0,0,1,0,0,1,0,0,1,0,0,2
0,1,1.26,7.31,0,0,1,0,0,1,0,0,0,0,1,1
0,0,1.92,1.6,0,0,1,0,0,1,0,0,1,0,0,2
0,0,2.4,1.28,0,0,1,0,0,1,0,0,1,0,0,2
0,1,65.81,1.94,0,0,1,0,0,1,0,0,0,0,1,2
1,1,53.57,1.07,0,0,1,0,0,1,0,0,0,0,1,1
0,1,43.36,1.09,1,0,0,0,0,1,0,0,0,0,1,2
0,1,30.52,0.42,1,0,0,0,0,1,0,0,0,0,1,1
0,0,67.02,0.93,1,0,0,0,0,1,0,0,0,1,0,2
0,1,0.0,1.12,1,0,0,0,0,1,0,0,0,0,1,2
1,1,30.52,0.42,1,0,0,0,0,1,0,0,0,0,1,3
0,1,4.6,1.34,1,0,0,0,0,1,0,0,0,0,1,2
0,1,16.0,1.55,1,0,0,0,0,1,0,0,0,0,1,1
0,1,13.87,5.81,1,0,0,0,0,1,0,0,0,0,1,1
0,0,43.54,1.24,1,0,0,0,0,1,0,0,1,0,0,2
0,1,54.23,0.99,1,0,0,0,0,1,0,0,0,0,1,3
0,1,41.49,1.13,1,0,0,0,0,1,0,0,0,0,1,1
0,1,57.86,0.89,1,0,0,0,0,1,0,0,0,0,1,3
0,0,23.24,2.04,1,0,0,0,0,1,0,0,1,0,0,2
0,1,86.41,0.21,1,0,0,0,0,1,0,0,0,0,1,1
0,1,58.14,1.2,1,0,0,0,0,1,0,0,0,0,1,3
0,1,80.44,5.43,0,0,1,0,0,1,0,0,0,0,1,1
1,1,81.75,7.04,0,0,1,0,0,1,0,0,0,0,1,1
0,1,8.21,8.26,0,0,1,0,0,1,0,0,0,0,1,1
0,1,26.14,7.78,0,0,1,0,0,1,0,0,0,0,1,1
0,0,45.23,1.43,0,0,1,0,0,1,0,0,1,0,0,2
0,1,27.61,7.4,0,0,1,0,0,1,0,0,0,0,1,1
1,0,49.85,0.98,0,0,1,0,0,1,0,0,1,0,0,2
0,1,80.2,4.35,0,0,1,0,0,1,0,0,0,0,1,1
0,1,50.47,7.08,0,0,1,0,0,1,0,0,0,0,1,1
0,1,0.0,3.97,0,0,1,0,0,1,0,0,0,0,1,1
0,1,14.56,5.33,0,0,1,0,0,1,0,0,0,0,1,1
0,1,15.28,7.52,0,0,1,0,0,1,0,0,0,0,1,1
0,1,61.09,4.65,0,0,1,0,0,1,0,0,0,0,1,1
0,1,1.6,7.69,0,0,1,0,0,1,0,0,0,0,1,1
1,0,49.96,2.24,0,0,1,0,0,1,0,0,1,0,0,2
0,1,23.42,7.14,0,0,1,0,0,1,0,0,0,0,1,1
0,1,27.54,7.88,0,0,1,0,0,1,0,0,0,0,1,1
0,1,17.45,7.32,0,0,1,0,0,1,0,0,0,0,1,1
0,1,29.1,5.84,0,0,1,0,0,1,0,0,0,0,1,1
0,1,45.24,7.09,0,0,1,0,0,1,0,0,0,0,1,1
0,0,1.92,1.6,0,0,1,0,0,1,0,0,1,0,0,2
0,1,30.67,7.25,0,0,1,0,0,1,0,0,0,0,1,1
0,1,40.97,0.98,0,1,0,0,0,1,0,0,0,0,1,1
0,1,82.89,6.86,0,1,0,0,0,1,0,0,0,0,1,6
0,1,86.93,4.77,0,1,0,0,0,1,0,0,0,0,1,1
0,1,68.24,0.98,0,1,0,0,0,1,0,0,0,0,1,3
0,1,2.59,7.1,0,1,0,0,0,1,0,0,0,0,1,6
0,0,87.37,6.76,0,1,0,0,0,1,0,0,1,0,0,2
0,1,64.86,4.91,0,1,0,0,0,1,0,0,0,0,1,1
1,0,10.1,0.92,0,1,0,0,0,1,0,0,1,0,0,2
0,0,23.85,0.4,0,1,0,0,0,1,0,0,0,1,0,2
0,1,48.91,1.21,0,1,0,0,0,1,0,0,0,0,1,3
0,1,49.02,7.45,0,1,0,0,0,1,0,0,0,0,1,1
0,1,65.66,2.06,0,1,0,0,0,1,0,0,0,0,1,2
0,1,34.6,1.23,0,1,0,0,0,1,0,0,0,0,1,3
0,1,36.61,1.26,1,0,0,0,0,1,0,0,0,0,1,2
0,1,24.15,1.05,1,0,0,0,0,1,0,0,0,0,1,4
0,1,41.49,1.13,1,0,0,0,0,1,0,0,0,0,1,4
0,1,58.14,1.2,1,0,0,0,0,1,0,0,0,0,1,4
0,1,3.04,1.01,1,0,0,0,0,1,0,0,0,0,1,4
0,1,1.79,1.71,1,0,0,0,0,1,0,0,0,0,1,1
0,1,46.61,1.55,1,0,0,0,0,1,0,0,0,0,1,1
0,1,64.04,0.95,1,0,0,0,0,1,0,0,0,0,1,4
0,1,6.06,1.02,1,0,0,0,0,1,0,0,0,0,1,3
0,1,64.61,1.6,1,0,0,0,0,1,0,0,0,0,1,1
0,1,5.29,0.58,1,0,0,0,0,1,0,0,0,0,1,2
0,1,52.34,0.95,1,0,0,0,0,1,0,0,0,0,1,4
0,1,87.7,5.04,0,1,0,0,0,1,0,0,0,0,1,1
1,1,73.83,0.73,0,1,0,0,0,1,0,0,0,0,1,6
0,1,43.1,5.88,0,1,0,0,0,1,0,0,0,0,1,1
0,1,34.6,6.13,0,1,0,0,0,1,0,0,0,0,1,1
0,1,15.35,1.21,0,1,0,0,0,1,0,0,0,0,1,3
1,1,31.88,9.43,0,1,0,0,0,1,0,0,0,0,1,1
0,0,50.52,1.25,0,0,1,0,0,1,0,0,1,0,0,2
1,0,56.84,0.96,0,0,1,0,0,1,0,0,1,0,0,2
0,0,6.4,0.96,0,0,1,0,0,1,0,0,1,0,0,2
0,0,64.84,1.36,0,0,1,0,0,1,0,0,1,0,0,2
0,1,52.4,2.1,0,0,1,0,0,1,0,0,0,0,1,6
1,0,56.0,1.23,0,0,1,0,0,1,0,0,1,0,0,2
0,1,54.31,5.15,0,0,1,0,0,1,0,0,0,0,1,1
1,0,48.3,0.79,0,0,1,0,0,1,0,0,1,0,0,2
0,0,60.04,1.05,0,0,1,0,0,1,0,0,0,1,0,2
0,0,65.27,0.35,0,0,1,0,0,1,0,0,1,0,0,2
0,1,46.07,7.59,0,0,1,0,0,1,0,0,0,0,1,1
0,0,34.6,1.23,0,0,1,0,0,1,0,0,1,0,0,2
1,1,39.96,1.67,0,0,1,0,0,1,0,0,0,0,1,1
0,0,36.2,1.45,0,0,1,0,0,1,0,0,0,1,0,2
0,1,33.73,7.24,0,0,1,0,0,1,0,0,0,0,1,1
0,1,71.85,4.62,0,0,1,0,0,1,0,0,0,0,1,1
0,1,25.43,7.74,0,0,1,0,0,1,0,0,0,0,1,1
0,1,52.68,3.97,0,0,1,0,0,1,0,0,0,0,1,1
0,1,64.74,7.29,0,0,1,0,0,1,0,0,0,0,1,1
0,1,24.65,7.45,0,0,1,0,0,1,0,0,0,0,1,1
0,1,69.8,7.14,0,0,1,0,0,1,0,0,0,0,1,1
0,1,61.29,7.15,0,0,1,0,0,1,0,0,0,0,1,1
0,1,1.27,4.83,0,0,1,0,0,1,0,0,0,0,1,1
1,0,33.87,1.35,0,0,1,0,0,1,0,0,1,0,0,2
1,0,4.42,1.39,0,0,1,0,0,1,0,0,1,0,0,1
0,1,13.79,7.42,0,0,1,0,0,1,0,0,0,0,1,1
0,1,24.07,7.36,0,0,1,0,0,1,0,0,0,0,1,1
0,0,73.83,0.73,0,0,1,0,0,1,0,0,0,1,0,2
1,0,35.54,0.65,0,0,1,0,0,1,0,0,1,0,0,2
0,1,46.74,7.21,0,0,1,0,0,1,0,0,0,0,1,1
0,1,34.88,7.4,0,0,1,0,0,1,0,0,0,0,1,1
0,1,38.25,7.18,0,0,1,0,0,1,0,0,0,0,1,1
0,1,68.51,7.31,0,0,1,0,0,1,0,0,0,0,1,1
0,1,34.32,7.22,0,0,1,0,0,1,0,0,0,0,1,1
0,1,18.25,7.36,0,0,1,0,0,1,0,0,0,0,1,1
0,1,23.19,7.48,0,0,1,0,0,1,0,0,0,0,1,1
0,1,25.34,5.88,0,0,1,0,0,1,0,0,0,0,1,1
0,1,59.17,0.5,0,0,1,0,0,1,0,0,0,0,1,5
0,0,63.64,2.15,0,0,1,0,0,1,0,0,0,1,0,2
0,0,28.27,1.7,0,0,1,0,0,1,0,0,0,0,1,6
0,1,88.79,7.02,0,0,1,0,0,1,0,0,0,0,1,1
1,1,63.96,1.07,0,0,1,0,0,1,0,0,0,0,1,1
0,1,1.25,7.37,0,0,1,0,0,1,0,0,0,0,1,1
0,0,45.21,1.51,0,0,1,0,0,1,0,0,0,1,0,2
0,0,26.81,0.95,0,0,1,0,0,1,0,0,0,0,1,3
1,1,41.89,1.28,0,0,1,0,0,1,0,0,0,0,1,5
0,0,66.81,2.56,0,0,1,0,0,1,0,0,1,0,0,2
0,0,43.93,1.78,0,0,1,0,0,1,0,0,0,1,0,2
0,0,49.49,1.06,0,0,1,0,0,1,0,0,0,0,1,1
0,1,65.72,7.17,0,0,1,0,0,1,0,0,0,0,1,1
0,1,47.04,1.24,0,0,1,0,0,1,0,0,0,0,1,3
0,0,56.54,1.73,0,0,1,0,0,1,0,0,0,0,1,1
0,1,68.35,7.26,0,0,1,0,0,1,0,0,0,0,1,1
0,1,9.04,2.39,0,0,1,0,0,1,0,0,0,0,1,3
0,1,32.11,7.36,0,0,1,0,0,1,0,0,0,0,1,1
1,1,87.91,7.02,0,0,1,0,0,1,0,0,0,0,1,1
0,1,8.92,5.87,0,0,1,0,0,1,0,0,0,0,1,1
0,1,31.8,7.52,0,0,1,0,0,1,0,0,0,0,1,1
1,0,14.11,1.32,0,0,1,0,0,1,0,0,1,0,0,2
0,1,88.78,6.97,0,0,1,0,0,1,0,0,0,0,1,1
0,1,81.25,6.99,0,0,1,0,0,1,0,0,0,0,1,1
0,1,23.2,2.86,0,0,1,0,0,1,0,0,0,0,1,3
0,1,68.68,3.22,0,0,1,0,0,1,0,0,0,0,1,2
0,1,88.78,6.97,0,0,1,0,0,1,0,0,0,0,1,1
0,0,0.0,2.36,0,0,1,0,0,1,0,0,0,0,1,3
0,1,0.0,7.31,0,0,1,0,0,1,0,0,0,0,1,1
0,0,74.07,3.29,0,0,1,0,0,1,0,0,0,1,0,2
1,1,57.08,1.66,0,0,1,0,0,1,0,0,0,0,1,2
1,0,58.73,2.26,0,0,1,0,0,1,0,0,1,0,0,2
0,1,37.03,7.74,0,0,1,0,0,1,0,0,0,0,1,1
0,1,5.87,5.24,0,0,1,0,0,1,0,0,0,0,1,1
0,1,8.11,5.7,0,0,1,0,0,1,0,0,0,0,1,1
0,1,39.72,8.38,0,0,1,0,0,1,0,0,0,0,1,1
0,0,48.46,1.36,0,0,1,0,0,1,0,0,1,0,0,1
0,1,28.57,7.28,0,0,1,0,0,1,0,0,0,0,1,1
0,1,47.61,5.73,0,0,1,0,0,1,0,0,0,0,1,1
0,1,6.43,3.35,0,1,0,0,0,1,0,0,0,0,1,3
0,1,62.64,7.12,0,0,1,0,0,1,0,0,0,0,1,1
0,0,75.37,1.44,0,0,1,0,0,1,0,0,0,1,0,6
0,1,50.46,6.32,0,0,1,0,0,1,0,0,0,0,1,6
1,1,78.68,2.95,0,1,0,0,0,1,0,0,0,0,1,2
1,0,58.98,1.75,1,0,0,0,0,1,0,0,0,0,1,6
0,1,30.27,1.17,0,1,0,0,0,1,0,0,0,0,1,2
0,1,16.09,2.9,0,0,1,0,0,1,0,0,0,0,1,6
0,1,56.99,7.09,0,0,1,0,0,1,0,0,0,0,1,1
0,1,40.26,0.83,0,0,1,0,0,1,0,0,0,0,1,1
0,0,0.37,8.33,0,0,1,0,0,1,0,0,0,0,1,6
0,0,41.49,2.43,0,0,1,0,0,1,0,0,0,0,1,3
0,1,48.09,1.51,1,0,0,0,0,1,0,0,0,0,1,4
0,1,27.11,2.59,0,0,1,0,0,1,0,0,0,0,1,3
0,1,34.11,0.76,1,0,0,0,0,1,0,0,0,0,1,5
0,1,14.4,0.43,1,0,0,0,0,1,0,0,0,0,1,2
0,1,30.27,1.17,1,0,0,0,0,1,0,0,0,0,1,2
0,1,56.92,3.13,0,0,1,0,0,1,0,0,0,0,1,1
0,1,84.11,5.12,0,1,0,0,0,1,0,0,0,0,1,1
0,1,1.09,5.64,0,0,1,0,0,1,0,0,0,0,1,1
0,1,65.03,2.01,1,0,0,0,0,1,0,0,0,0,1,1
0,1,56.03,7.3,0,1,0,0,0,1,0,0,0,0,1,1
0,1,33.06,7.76,0,1,0,0,0,1,0,0,0,0,1,1
0,0,16.42,0.38,0,1,0,0,0,1,0,0,0,0,1,6
1,0,54.78,1.38,0,1,0,0,0,1,0,0,1,0,0,6
0,1,34.63,5.94,0,1,0,0,0,1,0,0,0,0,1,1
1,0,47.17,2.12,0,1,0,0,0,1,0,0,1,0,0,2
0,1,46.4,7.4,0,1,0,0,0,1,0,0,0,0,1,1
0,0,52.99,0.34,0,1,0,0,0,1,0,0,1,0,0,2
0,0,0.0,7.26,0,1,0,0,0,1,0,0,0,0,1,6
1,0,78.78,1.04,0,1,0,0,0,1,0,0,0,0,1,6
0,1,53.4,7.47,0,1,0,0,0,1,0,0,0,0,1,1
0,1,0.41,7.42,0,1,0,0,0,1,0,0,0,0,1,1
0,1,64.53,3.98,0,1,0,0,0,1,0,0,0,0,1,1
0,1,64.04,0.95,0,1,0,0,0,1,0,0,0,0,1,3
0,0,54.55,1.18,0,1,0,0,0,1,0,0,0,0,1,1
1,0,10.37,1.19,0,1,0,0,0,1,0,0,1,0,0,2
0,1,43.17,7.44,0,1,0,0,0,1,0,0,0,0,1,1
0,1,2.94,7.32,0,1,0,0,0,1,0,0,0,0,1,1
0,1,48.67,7.56,0,1,0,0,0,1,0,0,0,0,1,1
0,1,37.39,7.23,0,1,0,0,0,1,0,0,0,0,1,1
0,1,52.32,7.38,0,1,0,0,0,1,0,0,0,0,1,1
0,1,36.79,7.25,0,1,0,0,0,1,0,0,0,0,1,1
0,0,24.74,1.41,0,0,1,0,0,1,0,0,1,0,0,2
0,1,11.83,0.26,0,0,1,0,0,1,0,0,0,0,1,2
1,1,57.49,4.38,0,0,1,0,0,1,0,0,0,0,1,1
0,1,54.09,5.03,0,0,1,0,0,1,0,0,0,0,1,1
0,1,53.94,5.83,0,0,1,0,0,1,0,0,0,0,1,1
0,1,87.24,6.44,0,1,0,0,0,1,0,0,0,0,1,1
0,1,49.12,0.64,0,1,0,0,0,1,0,0,0,0,1,1
0,1,2.88,1.06,0,1,0,0,0,1,0,0,0,0,1,4
0,1,37.57,2.02,0,1,0,0,0,1,0,0,0,0,1,1
0,1,78.14,3.34,0,1,0,0,0,1,0,0,0,0,1,1
0,1,5.48,1.12,0,1,0,0,0,1,0,0,0,0,1,2
0,1,44.93,7.28,0,1,0,0,0,1,0,0,0,0,1,1
0,1,87.9,6.97,0,1,0,0,0,1,0,0,0,0,1,1
0,1,1.92,1.6,0,1,0,0,0,1,0,0,0,0,1,3
0,1,50.76,0.83,0,1,0,0,0,1,0,0,0,0,1,1
0,1,42.78,0.79,0,1,0,0,0,1,0,0,0,0,1,3
0,1,1.22,7.53,0,1,0,0,0,1,0,0,0,0,1,1
0,1,1.12,5.48,0,1,0,0,0,1,0,0,0,0,1,1
0,1,3.36,7.32,0,1,0,0,0,1,0,0,0,0,1,1
0,1,46.07,0.45,0,1,0,0,0,1,0,0,0,0,1,1
0,1,10.49,0.59,0,1,0,0,0,1,0,0,0,0,1,3
0,1,0.0,1.01,0,1,0,0,0,1,0,0,0,0,1,3
0,1,41.42,7.45,0,1,0,0,0,1,0,0,0,0,1,1
0,1,49.7,0.56,0,1,0,0,0,1,0,0,0,0,1,2
0,1,14.44,5.16,0,1,0,0,0,1,0,0,0,0,1,1
0,1,64.19,7.14,0,1,0,0,0,1,0,0,0,0,1,1
0,1,9.92,1.24,0,1,0,0,0,1,0,0,0,0,1,3
0,1,50.76,0.83,0,1,0,0,0,1,0,0,0,0,1,1
0,1,19.85,7.26,0,0,1,0,0,1,0,0,0,0,1,1
0,1,26.77,5.35,0,0,1,0,0,1,0,0,0,0,1,1
0,1,85.62,6.88,0,0,1,0,0,1,0,0,0,0,1,1
0,1,44.11,5.16,0,0,1,0,0,1,0,0,0,0,1,1
0,1,59.74,7.13,0,0,1,0,0,1,0,0,0,0,1,1
0,1,22.36,7.32,0,0,1,0,0,1,0,0,0,0,1,1
0,1,81.8,4.44,1,0,0,0,0,1,0,0,0,0,1,1
0,1,73.72,2.06,1,0,0,0,0,1,0,0,0,0,1,1
0,1,64.98,1.24,1,0,0,0,0,1,0,0,0,0,1,1
0,1,42.97,0.86,1,0,0,0,0,1,0,0,0,0,1,1
0,1,64.14,0.83,1,0,0,0,0,1,0,0,0,0,1,5
0,1,1.28,4.78,1,0,0,0,0,1,0,0,0,0,1,1
0,0,0.0,2.09,1,0,0,0,0,1,0,0,0,0,1,1
0,1,2.4,1.28,1,0,0,0,0,1,0,0,0,0,1,4
0,1,33.78,1.93,1,0,0,0,0,1,0,0,0,0,1,1
0,1,4.25,1.44,1,0,0,0,0,1,0,0,0,0,1,3
0,1,50.54,2.01,1,0,0,0,0,1,0,0,0,0,1,2
0,0,49.74,1.9,1,0,0,0,0,1,0,0,0,1,0,2
0,0,40.23,2.24,1,0,0,0,0,1,0,0,0,0,1,1
0,1,36.39,0.45,1,0,0,0,0,1,0,0,0,0,1,2
0,1,74.04,5.24,1,0,0,0,0,1,0,0,0,0,1,1
0,1,14.86,1.04,1,0,0,0,0,1,0,0,0,0,1,3
0,1,35.48,1.11,1,0,0,0,0,1,0,0,0,0,1,5
0,1,64.58,2.73,1,0,0,0,0,1,0,0,0,0,1,1
0,1,55.01,0.92,1,0,0,0,0,1,0,0,0,0,1,3
1,1,7.32,0.42,1,0,0,0,0,1,0,0,0,0,1,3
0,1,69.41,6.24,1,0,0,0,0,1,0,0,0,0,1,1
0,0,10.1,0.92,1,0,0,0,0,1,0,0,1,0,0,2
0,1,2.6,2.36,1,0,0,0,0,1,0,0,0,0,1,1
0,1,14.56,6.61,1,0,0,0,0,1,0,0,0,0,1,1
0,1,80.68,3.91,1,0,0,0,0,1,0,0,0,0,1,1
0,1,0.0,2.46,1,0,0,0,0,1,0,0,0,0,1,3
0,1,45.51,0.83,1,0,0,0,0,1,0,0,0,0,1,2
0,1,21.31,0.74,0,1,0,0,0,1,0,0,0,0,1,4
0,0,24.87,1.53,0,1,0,0,0,1,0,0,0,0,1,1
0,1,88.35,7.02,0,1,0,0,0,1,0,0,0,0,1,1
1,0,46.7,1.47,0,1,0,0,0,1,0,0,1,0,0,2
0,1,55.2,7.24,0,1,0,0,0,1,0,0,0,0,1,1
0,1,84.51,5.49,0,1,0,0,0,1,0,0,0,0,1,1
0,0,6.49,0.47,0,1,0,0,0,1,0,0,1,0,0,2
0,0,11.36,1.36,0,1,0,0,0,1,0,0,0,1,0,6
0,1,43.46,1.17,0,1,0,0,0,1,0,0,0,0,1,4
0,1,59.25,6.61,0,1,0,0,0,1,0,0,0,0,1,1
0,1,47.05,7.17,0,1,0,0,0,1,0,0,0,0,1,1
0,0,55.7,2.27,0,1,0,0,0,1,0,0,0,1,0,6
0,1,35.51,7.19,0,1,0,0,0,1,0,0,0,0,1,1
0,1,36.2,1.45,0,1,0,0,0,1,0,0,0,0,1,3
0,1,53.45,1.33,0,1,0,0,0,1,0,0,0,0,1,3
0,0,35.08,1.96,0,1,0,0,0,1,0,0,1,0,0,2
0,1,19.89,0.16,0,1,0,0,0,1,0,0,0,0,1,3
1,0,10.86,1.14,0,1,0,0,0,1,0,0,1,0,0,6
0,1,0.64,4.83,0,1,0,0,0,1,0,0,0,0,1,1
0,1,14.07,1.76,0,1,0,0,0,1,0,0,0,0,1,2
0,1,36.88,7.32,0,0,1,0,0,1,0,0,0,0,1,6
0,1,72.69,7.01,0,0,1,0,0,1,0,0,0,0,1,1
0,0,1.17,2.63,0,0,1,0,0,1,0,0,1,0,0,2
0,1,59.82,7.68,0,0,1,0,0,1,0,0,0,0,1,1
0,1,74.55,0.56,0,0,1,0,0,1,0,0,0,0,1,3
0,1,54.49,3.69,0,0,1,0,0,1,0,0,0,0,1,1
0,0,64.58,2.73,0,0,1,0,0,1,0,0,0,0,1,1
0,1,26.88,7.23,0,0,1,0,0,1,0,0,0,0,1,1
0,1,41.31,2.92,0,0,1,0,0,1,0,0,0,0,1,1
0,1,83.79,4.85,0,0,1,0,0,1,0,0,0,0,1,1
0,1,53.16,7.16,0,0,1,0,0,1,0,0,0,0,1,6
0,1,35.16,7.16,0,0,1,0,0,1,0,0,0,0,1,1
0,1,55.91,7.18,0,0,1,0,0,1,0,0,0,0,1,1
0,1,84.81,6.99,0,0,1,0,0,1,0,0,0,0,1,1
0,0,59.84,2.97,0,0,1,0,0,1,0,0,1,0,0,6
0,0,68.21,1.27,0,0,1,0,0,1,0,0,0,1,0,2
1,1,56.65,1.35,0,0,1,0,0,1,0,0,0,0,1,2
0,1,8.88,7.29,0,0,1,0,0,1,0,0,0,0,1,1
0,1,61.5,7.19,0,0,1,0,0,1,0,0,0,0,1,6
0,0,29.62,2.71,0,0,1,0,0,1,0,0,1,0,0,2
0,1,77.23,3.35,0,0,1,0,0,1,0,0,0,0,1,1
0,0,0.0,0.04,0,0,1,0,0,1,0,0,1,0,0,2
0,1,25.05,4.68,0,0,1,0,0,1,0,0,0,0,1,1
0,1,1.69,7.26,0,0,1,0,0,1,0,0,0,0,1,6
0,1,50.74,7.13,0,0,1,0,0,1,0,0,0,0,1,1
0,1,67.33,4.3,0,0,1,0,0,1,0,0,0,0,1,1
0,0,61.43,2.56,0,0,1,0,0,1,0,0,0,1,0,2
0,1,89.67,6.91,0,0,1,0,0,1,0,0,0,0,1,1
0,1,18.83,4.48,0,0,1,0,0,1,0,0,0,0,1,1
0,0,43.8,1.55,0,0,1,0,0,1,0,0,1,0,0,2
0,1,72.41,7.08,0,1,0,0,0,1,0,0,0,0,1,1
0,1,38.52,1.29,0,1,0,0,0,1,0,0,0,0,1,3
0,0,74.55,0.56,0,1,0,0,0,1,0,0,0,1,0,2
0,1,12.67,7.33,0,1,0,0,0,1,0,0,0,0,1,1
0,1,35.86,7.23,0,1,0,0,0,1,0,0,0,0,1,1
0,1,74.13,2.12,0,1,0,0,0,1,0,0,0,0,1,2
0,1,32.2,7.24,0,1,0,0,0,1,0,0,0,0,1,1
0,1,73.61,7.2,0,1,0,0,0,1,0,0,0,0,1,1
0,1,65.03,4.43,0,1,0,0,0,1,0,0,0,0,1,1
0,0,63.59,2.51,0,1,0,0,0,1,0,0,0,0,1,1
0,1,59.62,1.68,0,1,0,0,0,1,0,0,0,0,1,6
0,1,41.89,1.28,0,1,0,0,0,1,0,0,0,0,1,3
0,1,49.52,7.11,0,1,0,0,0,1,0,0,0,0,1,1
0,1,2.3,1.33,0,1,0,0,0,1,0,0,0,0,1,3
0,1,55.35,0.26,0,1,0,0,0,1,0,0,0,0,1,3
0,1,1.27,7.26,0,1,0,0,0,1,0,0,0,0,1,1
0,1,73.66,1.67,0,1,0,0,0,1,0,0,0,0,1,3
0,1,73.32,1.45,0,1,0,0,0,1,0,0,0,0,1,3
0,1,3.8,7.27,0,1,0,0,0,1,0,0,0,0,1,6
0,1,65.66,0.88,0,1,0,0,0,1,0,0,0,0,1,1
0,1,1.59,1.93,0,1,0,0,0,1,0,0,0,0,1,1
0,1,42.64,6.64,0,1,0,0,0,1,0,0,0,0,1,1
0,1,47.34,0.22,0,1,0,0,0,1,0,0,0,0,1,2
0,1,88.35,7.02,0,1,0,0,0,1,0,0,0,0,1,1
0,1,0.82,3.76,0,1,0,0,0,1,0,0,0,0,1,1
0,1,0.42,7.26,0,1,0,0,0,1,0,0,0,0,1,1
0,1,41.94,0.56,0,1,0,0,0,1,0,0,0,0,1,3
0,0,49.65,1.48,0,1,0,0,0,1,0,0,0,1,0,2
0,1,85.66,6.93,0,1,0,0,0,1,0,0,0,0,1,1
0,1,84.0,6.57,0,1,0,0,0,1,0,0,0,0,1,1
0,1,35.89,0.91,0,1,0,0,0,1,0,0,0,0,1,3
0,1,65.16,1.12,0,1,0,0,0,1,0,0,0,0,1,1
0,0,81.12,2.01,0,1,0,0,0,1,0,0,1,0,0,2
1,1,21.04,7.31,0,1,0,0,0,1,0,0,0,0,1,1
1,1,12.81,0.48,0,1,0,0,0,1,0,0,0,0,1,3
0,1,0.84,7.31,0,1,0,0,0,1,0,0,0,0,1,1
1,0,53.92,1.99,0,1,0,0,0,1,0,0,1,0,0,2
1,1,66.92,1.34,0,1,0,0,0,1,0,0,0,0,1,3
0,1,24.71,2.18,0,1,0,0,0,1,0,0,0,0,1,3
0,1,30.82,7.32,0,1,0,0,0,1,0,0,0,0,1,1
0,1,52.99,0.6,0,1,0,0,0,1,0,0,0,0,1,1
0,1,16.36,7.23,0,1,0,0,0,1,0,0,0,0,1,1
1,0,0.0,0.85,0,1,0,0,0,1,0,0,1,0,0,1
0,1,68.38,6.68,0,1,0,0,0,1,0,0,0,0,1,1
1,0,51.78,1.02,0,1,0,0,0,1,0,0,1,0,0,2
0,1,88.34,6.97,0,1,0,0,0,1,0,0,0,0,1,1
1,1,60.87,1.41,0,1,0,0,0,1,0,0,0,0,1,5
0,1,10.99,1.69,0,1,0,0,0,1,0,0,0,0,1,2
0,1,78.31,7.11,0,1,0,0,0,1,0,0,0,0,1,1
0,1,70.35,7.17,0,1,0,0,0,1,0,0,0,0,1,1
0,1,18.25,7.36,0,1,0,0,0,1,0,0,0,0,1,1
0,1,18.25,7.36,0,0,1,0,0,1,0,0,0,0,1,1
0,1,1.65,7.42,0,1,0,0,0,1,0,0,0,0,1,1
0,1,1.65,7.42,0,0,1,0,0,1,0,0,0,0,1,1
0,1,32.45,5.79,0,1,0,0,0,1,0,0,0,0,1,1
0,1,32.45,5.79,0,0,1,0,0,1,0,0,0,0,1,1
0,1,8.38,1.84,0,1,0,0,0,1,0,0,0,0,1,6
0,1,8.38,1.84,0,0,1,0,0,1,0,0,0,0,1,6
0,1,60.92,3.74,0,1,0,0,0,1,0,0,0,0,1,1
0,1,60.92,3.74,0,0,1,0,0,1,0,0,0,0,1,1
0,1,39.18,7.21,0,1,0,0,0,1,0,0,0,0,1,1
0,1,39.18,7.21,0,0,1,0,0,1,0,0,0,0,1,1
0,1,11.98,1.03,0,1,0,0,0,1,0,0,0,0,1,1
0,0,50.52,1.25,0,1,0,0,0,1,0,0,0,0,1,6
1,1,27.95,4.8,0,1,0,0,0,1,0,0,0,0,1,1
0,1,61.04,4.53,0,1,0,0,0,1,0,0,0,0,1,1
0,1,30.66,0.74,0,1,0,0,0,1,0,0,0,0,1,2
0,1,71.03,7.08,0,1,0,0,0,1,0,0,0,0,1,1
0,1,76.21,7.17,0,1,0,0,0,1,0,0,0,0,1,1
